,Brand,Model,stars,comment
182,OnePlus,"OnePlus 7T (Glacier Blue, 8GB RAM, Fluid AMOLED Display, 256GB Storage, 3800mAH Battery)",5.0 out of 5 stars,"









  
  
    
  Awesome experience..best in class camera... oxygen os..love

  
"
183,OnePlus,"OnePlus 7T (Glacier Blue, 8GB RAM, Fluid AMOLED Display, 256GB Storage, 3800mAH Battery)",5.0 out of 5 stars,"









  
  
    
  I received One Plus 7T 2 days back. I will describe you my experience in these 2 days.Firstly, kudos to Amazon for such a quick delivery and excellent packaging.Coming to the mobile, the first impression is just amazing. Its smooth, fast and you can't come out of it.The amoeld display is stunning and camera is amazing. Battery backup is also too good. And it took me 40 min to charge from 2% to 100%.PROS:CAMERA - 4.8/5BATTERY- 5/5Display - 4.7/5Performance - 4.8/5Speed - 5/5Gaming experience- 4.8/5CONSNO Headset jack.One Plus didn't even provide 3.5mm Type C Converter either which dissapointed me.Camera design could have been made better (But I feel better compared to Apple 11 pro)Overall: 4.7/5  One Plus proves again why its the BEST MOBILE right now. Go for it.

  
"
184,OnePlus,"OnePlus 7T (Glacier Blue, 8GB RAM, Fluid AMOLED Display, 256GB Storage, 3800mAH Battery)",1.0 out of 5 stars,"









  
  
    
  My first one+7t & its make me so sad. I received the ph with manufacturing defect in display. Gum came out from the edges of display. How can a consumer aspects from a reputed brand after he paying 40000/- 🤔😭😟🥺😓

  
"
185,OnePlus,"OnePlus 7T (Glacier Blue, 8GB RAM, Fluid AMOLED Display, 256GB Storage, 3800mAH Battery)",4.0 out of 5 stars,"









  
  
    
  This phone has great performance, good camera and ambiance. Charging is fast as per the Oneplus standards set in earlier phones. What is concerning me is the heating issue which crops up off and on. The Battery drains quickly so we have to keep it at 60Hz to longer life. Is there anyone else feeling the heating issues?

  
"
186,OnePlus,"OnePlus 7T (Glacier Blue, 8GB RAM, Fluid AMOLED Display, 256GB Storage, 3800mAH Battery)",1.0 out of 5 stars,"









  
  
    
  THIS IS ONE OF THE WORST PHONE I HAVE EVER PURCHASED. PLEASE DONT BUY THIS PHONE AND PUT YOUR HARD EARNED MONEY ON STAKE. THERE ARE SO MANY CONS IN THIS PHONE. EARLIER I HAVE USED ONE PLUS 5T PHONE SO I KNEW WHAT TO EXPECT FROM THIS PHONE BUT THIS TIME I AM SO MUCH DISAPPOINTED.HERE ARE MY CONCERNS1. SCREEN RESOLUTION AND QUALITY OF THE SCREEN IS SO POOR. THERE IS GRAINS AND COLOR BANDING ISSUE IN SCREEN. IMAGES LOOKS GRAINY AND UNSHARP IN COMPARISION TO ONE PLUS 5T OR 6T. PHONE RATIO IS 20:9 SO INSTAGRAM IMAGES WILL BE IN SHOWN IN PORTRAIT MODE INSTEAD OF LANDSCAPE MODE. IMAGES ON THE SCREEN IS SO BLURRRY2. DESIGN OF THE PHONE IS MESS. SO MUCH CAMERA BULK. EVEN THE PROVIDED CASE CANNOT PROTECT IT FROM SCRATCHES. PHONE IS VERY FAT AND HAEVY. LENGTH IS ALSO TOO MUCH BECAUSE OF THE RATIO. ALSO THERE IS NO PREMIUM FEELING AFTER HOLDING THIS PHONE AS WAS WITH THE ONE PLUS 5T.3. 3.5MM JACK IS BIG OMMISSION SINCE ONE PLUS 6 PHONE. THERE IS NO BENEFIT OF REMOVING IT. THERE IS NO BIGGER BATTERY. ALSO YOU HAVE TO BUY A SEPERATE ADAPTER OR NEW BLUTOOTH EARPHONES AND BLUTOOTH EARPHONES QUALITY CAN NEVER BE AS GOOD AS WIRED EARPHONES.4. CAMERA QUALITY IS AVERAGE. NO INCREASE IN PICTURE QUALITY. 3 CAMERAS ARE ONLY FOR NAME SAKE.I WAS VERY HAPPY ONE PLUS CUSTOMER, BUT NOW I WON'T RECOMMEND THIS PHONE TO ANYONE. PLEASE DONT WASTE YOUR MONEY.

  
"
187,OnePlus,"OnePlus 7T (Glacier Blue, 8GB RAM, Fluid AMOLED Display, 256GB Storage, 3800mAH Battery)",4.0 out of 5 stars,"









  
  
    
  No earphone jack

  
"
188,OnePlus,"OnePlus 7T (Glacier Blue, 8GB RAM, Fluid AMOLED Display, 256GB Storage, 3800mAH Battery)",5.0 out of 5 stars,"









  
  
    
  A One plus user.Oneplus One -> Oneplus 3T -> Oneplus 7T.I don't like other android phones due it's UI, love stock android.Camara is awesomeFacing problem with notifications, don't know what at top.I was expecting great battery but its average.As i moved from 3T to 7T, I had to buy wireless headphones and was worried about this. But Bluetooth connection is also good/stable.

  
"
189,OnePlus,"OnePlus 7T (Glacier Blue, 8GB RAM, Fluid AMOLED Display, 256GB Storage, 3800mAH Battery)",1.0 out of 5 stars,"









  
  
    
  The smart Lock feature is not working on the phone. It doesn't require PIN/ fingerprint sensor sometimes. It gets unlocked by side power button which creates a big security issue. The battery back up is just pathetic. Not so great camera make is totally underserving for the kind of price OnePlus is selling this device. If option available, I would have asked for refund.

  
"
190,OnePlus,OnePlus 8 Pro (Glacial Green 12GB RAM+256GB Storage),2.0 out of 5 stars,"









  
  
    
  The phone has a dark band on the status bar. As clearly seen in the photo. OnePlus 8 pro has some serious issues with its display. To reproduce the issue, you have to sit in a dark room with the lowest brightness possible in your device.

  
"
191,OnePlus,OnePlus 8 Pro (Glacial Green 12GB RAM+256GB Storage),1.0 out of 5 stars,"









  
  
    
  I am facing display issues in low brightness

  
"
192,OnePlus,OnePlus 8 Pro (Glacial Green 12GB RAM+256GB Storage),3.0 out of 5 stars,"









  
  
    
  i am using this phone just a day..but there are  two main problem i notice so far...one is in video black depth is more and the second one is adapive light censor is worst part.in low light it's horrible.it can't match half of the samsung note,or s mobile.battery back is good far better than samsung and processor is absolutely powerful.playing pubg isn't that great experience it's lag many time.pls oneplus fixed lowlight display problem..

  
"
193,OnePlus,OnePlus 8 Pro (Glacial Green 12GB RAM+256GB Storage),1.0 out of 5 stars,"









  
  
    
  When i was testing my device for any display issues i kind of felt white colors are a bit too warm which looked like it had some tint effect to it in my unit, so i went into display settings and changed the calibration to advanced and selected AMOLED wide gamut with a cool color tone. it seemed to be good and then after a while, i started noticing image retention issue which was visible in light gray background. so i tested it keeping full brightness and opening chrome incognito mode and i could see home screen icons visible there (as shown in picture).i called in for replacement but unfortunately, i can only get a refund due to low stock of op8prodisappointed a lot in the quality of oneplus devices for which we pay 60k.

  
"
194,OnePlus,OnePlus 8 Pro (Glacial Green 12GB RAM+256GB Storage),1.0 out of 5 stars,"









  
  
    
  I bought the phone during the first sale on 15June.I was very excited for the phone due to all the hype on the social media and what not.It was amazing at first,blazing fast speed,120hz refresh rate and the display was gorgeous to look at,but after around 9th day,my display was having issues and after 11 days,half the screen would show a weird purple tint while watching youtube in dark mode and using chrome and apps with similar black color.My whole experience was ruined,so much that i sold the phone at ₹3000 loss.I'm 99% sure,no matter where you buy the phone,it would have some display issues in one way or another which is very disappointing.I urge you to stay away from this phone as the screen is not calibrated like it should've been.Totally not worth your hard earned money.

  
"
